id,full_address,lon,lat,vehicleTypes.car,vehicleTypes.bike,vehicleTypes.motorbike,isFastCharge,plugTypes,powerRange.min,powerRange.max
628aeac165a5e7c65b6defb2,"7, Vitaminvägen Göteborg VÄSTRA GÖTALAND",12.0541575,57.7187462,TRUE,TRUE,TRUE,FALSE,,7.4,7.4
5ddd0d4509ad0c001291140e,"1, Krutvägen Göteborg VÄSTRA GÖTALAND",12.03862,57.7376976,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
64508d1160ec9387ca950833,Receptvägen 11 GÖTEBORG VÄSTRA GÖTALAND,12.0523279,57.7228691,TRUE,FALSE,FALSE,TRUE,,100,100
6575479a7194eb27475e7e6e,Importgatan 20 HISINGS BACKA VÄSTRA GÖTALAND,11.9961198,57.7507093,TRUE,FALSE,FALSE,FALSE,,11,11
64bcea477194eb2747b0a1e5,Göteborgsvägen 93B MÖLNDAL VÄSTRA GÖTALAND,12.0093835,57.66837579999999,TRUE,FALSE,FALSE,FALSE,,22,22
5ca4a864ad356b0011f09b59,"84, Kapplandsgatan Göteborg VÄSTRA GÖTALAND",11.931682,57.66986780000001,TRUE,TRUE,TRUE,FALSE,,11,11
64bcea467194eb2747b0a1d3,Flöjelbergsgatan 3 VARBERG HALLAND,12.2520907,57.107118,TRUE,FALSE,FALSE,FALSE,,22,22
64508d2160ec9387ca95160d,Pinnharvsgatan 1 MÖLNDAL VÄSTRA GÖTALAND,11.9941033,57.6630967,TRUE,FALSE,FALSE,FALSE,,11,11
64508d2160ec9387ca95157f,SU Högsbo sjukhus - Tunnlandsgatan 2 VÄSTRA FRÖLUNDA VÄSTRA GÖTALAND,11.9617181,57.68256169999999,TRUE,FALSE,FALSE,FALSE,,22,22
65b4a3670da4863941d9c7fd,"-55, Västra gunnesgärde 1 Tuve NA",11.9337765,57.74958809999999,FALSE,FALSE,FALSE,FALSE,,11,11
5ca4a9dfad356b0011f10815,"10, Temperaturgatan Göteborg VÄSTRA GÖTALAND",11.8916741,57.7320996,TRUE,TRUE,TRUE,FALSE,,22,22
64508d0d60ec9387ca94fdfa,Industrivägen 59 SÄVEDALEN VÄSTRA GÖTALAND,12.0569693,57.7331599,TRUE,FALSE,FALSE,FALSE,,3.7,11
64508d1f60ec9387ca951444,Ruskvädersgatan 22 GÖTEBORG VÄSTRA GÖTALAND,11.8802104,57.70672820000001,TRUE,FALSE,FALSE,FALSE,,22,22
5bc331fa6ac45700109a975a,"2, Transportgatan Hisings backa VÄSTRA GÖTALAND",11.9934182,57.75881140000001,TRUE,TRUE,TRUE,TRUE,,43,50
64508d2260ec9387ca95161a,Mölndals Sjukhus - Vänortsgatan -  MÖLNDAL VÄSTRA GÖTALAND,12.012482,57.661262,TRUE,FALSE,FALSE,FALSE,,11,11
5bc331676ac45700109a60df,Tuve torg Göteborg VÄSTRA GÖTALAND,11.9280533,57.7551635,TRUE,TRUE,TRUE,FALSE,,22,22
64bcea477194eb2747b0a3b0,Konsertgatan 13 VÄSTRA FRÖLUNDA VÄSTRA GÖTALAND,11.9217563,57.6636426,TRUE,FALSE,FALSE,FALSE,,3.7,3.7
5bc331686ac45700109a6192,"21, Hundraårsgatan Göteborg VÄSTRA GÖTALAND",12.0309255,57.7509603,TRUE,TRUE,TRUE,FALSE,,22,22
64508d2260ec9387ca951660,"Mölndals Sjukhus, Södra Ågatan 14 MÖLNDAL VÄSTRA GÖTALAND",12.012482,57.661262,TRUE,FALSE,FALSE,FALSE,,11,11
5bc32f156ac45700109927bc,Distansgatan 40 Frölunda VÄSTRA GÖTALAND,11.9335228,57.6599131,FALSE,FALSE,FALSE,TRUE,,22,50
64508d0d60ec9387ca94fe39,Industrivägen 39 SÄVEDALEN VÄSTRA GÖTALAND,12.0644123,57.7334724,TRUE,FALSE,FALSE,FALSE,,3.7,3.7
657547d97194eb27475e8091,Beatrice Lesslies gata 7 VÄSTRA FRÖLUNDA VÄSTRA GÖTALAND,11.9419412,57.657779,TRUE,FALSE,FALSE,FALSE,,11,11
64f17ecf7194eb27474379e8,"20, Stubbåkersgatan Mölndal NA",11.9877538,57.6551152,FALSE,FALSE,FALSE,FALSE,,22,22
60907579d15e7500181d3ffb,"3, Torggatan Mölndal VÄSTRA GÖTALAND",12.0195112,57.6595685,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
5f877a5d0d3c7200134d8c01,Göteborgsvägen 17 Mölndal NA,12.0145925,57.6573703,FALSE,FALSE,FALSE,FALSE,,22,22
64bcea317194eb2747b09cf6,Halvorsäng 20 GÖTEBORG VÄSTRA GÖTALAND,11.8706179,57.7066385,TRUE,FALSE,FALSE,TRUE,,350,350
628aec2d65a5e7c65b70162c,HALVORSÄNG 20 Göteborg VÄSTRA GÖTALAND,11.8706179,57.7066385,TRUE,TRUE,TRUE,TRUE,,50,150
64f17ecf7194eb27474379bb,"3b, Terrakottagatan Mölndal NA",12.0082307,57.65654379999999,FALSE,FALSE,FALSE,FALSE,,22,22
650bdd1f7194eb2747e570a5,"5, Tempelgatan Mölndal NA",12.0116286,57.65603470000001,FALSE,FALSE,FALSE,FALSE,,22,22
6575c26c7194eb27479ac572,"2, Portogatan Mölndal NA",12.0341313,57.6627427,FALSE,FALSE,FALSE,FALSE,,22,22
5bc32fc26ac457001099892f,"6, Tempelgatan Mölndal VÄSTRA GÖTALAND",12.0110766,57.6560211,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
5e4ec32a6b392c00122840c8,"22, Prästgårdsgatan Mölndal VÄSTRA GÖTALAND",11.985537,57.6523356,TRUE,TRUE,TRUE,FALSE,,11,11
5ed04f9fd85dc2001211fcaf,HALVORSÄNG 20 Göteborg VÄSTRA GÖTALAND,11.8706179,57.7066385,TRUE,TRUE,TRUE,TRUE,,50,150
5ddd0da909ad0c0012911512,E A Rosengrens Gata 17 Västra frölunda VÄSTRA GÖTALAND,11.9358085,57.654922,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
657547a47194eb27475e7ea1,Vattenfall - Göteborgsvägen 84 SÄVEDALEN VÄSTRA GÖTALAND,12.0748719,57.7329672,TRUE,FALSE,FALSE,TRUE,,100,100
643e043060ec9387ca566a81,Lona Knapes gata 1 Västra Frölunda NA,11.945514,57.6508359,TRUE,FALSE,FALSE,TRUE,,250,250
5ca4a7edad356b0011f08863,"5, Transistorgatan Västra frölunda VÄSTRA GÖTALAND",11.9204985,57.65809119999999,TRUE,TRUE,TRUE,FALSE,,22,22
612439a45e3f0400145b6739,Positivgatan 15 Västra Frölunda NA,11.9142016,57.6593685,FALSE,FALSE,FALSE,FALSE,,11,22
5bc3312b6ac45700109a3913,"28, Musikvägen Västra frölunda VÄSTRA GÖTALAND",11.9104752,57.66082549999999,TRUE,TRUE,TRUE,FALSE,,11,11
5ca4a933ad356b0011f0d597,"23, Barnhemsgatan Mölndal NA",12.0148066,57.6537344,TRUE,TRUE,TRUE,FALSE,,22,22
6427b12660ec9387cab2c4d6,"14, Idrottsvägen Broslätt NA",11.9906779,57.6502948,FALSE,FALSE,FALSE,FALSE,,11,22
64bcea487194eb2747b0a484,Lona Knapes gata 1  VÄSTRA FRÖLUNDA VÄSTRA GÖTALAND,11.948711,57.6510596,TRUE,FALSE,FALSE,FALSE,,0,0
61820368f8f2cd42dcb81d26,"22, Arnegårdsgatan Mölndal NA",11.9617146,57.64948419999999,FALSE,FALSE,FALSE,FALSE,,22,22
657547da7194eb27475e80ca,Alfagatan 7 MÖLNDAL VÄSTRA GÖTALAND,11.9825723,57.64880099999999,TRUE,FALSE,FALSE,FALSE,,11,11
64508d0e60ec9387ca94ff7b,Volvo Cars - PVH - Jakobs väg 7 GÖTEBORG VÄSTRA GÖTALAND,11.8660627,57.728298,TRUE,FALSE,FALSE,FALSE,,11,11
64f17ec77194eb27474375e7,"10, Åby Arenaväg Mölndal NA",12.0035262,57.6497758,FALSE,FALSE,FALSE,FALSE,,22,22
64508d0f60ec9387ca9502ad,Gustaf Larsons väg  GÖTEBORG VÄSTRA GÖTALAND,11.8628221,57.726937,TRUE,FALSE,FALSE,FALSE,,11,11
5bc331eb6ac45700109a8f9a,"21, Transportgatan Hisings backa VÄSTRA GÖTALAND",12.0012022,57.7714064,TRUE,TRUE,TRUE,TRUE,,22,50
5da2f7892003a8001968f8f7,"21, Jolengatan Mölndal NA",11.9619409,57.64818889999999,FALSE,FALSE,FALSE,FALSE,,NA,NA
6476c86960ec9387ca947a29,Jolengatan 21 Mölndal NA,11.9619409,57.64818889999999,FALSE,FALSE,FALSE,TRUE,,22,150
64508d1060ec9387ca950667,Gustaf Larsons väg  GÖTEBORG VÄSTRA GÖTALAND,11.8628221,57.726937,TRUE,FALSE,FALSE,FALSE,,11,11
5bc331296ac45700109a3770,"19, Transportgatan Hisings backa VÄSTRA GÖTALAND",12.001169,57.7680804,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
64508d1060ec9387ca950652,Gustav Larssons väg -  GÖTEBORG VÄSTRA GÖTALAND,11.8628221,57.726937,TRUE,FALSE,FALSE,FALSE,,11,11
64f17eec7194eb27474381da,"10, Åby Arenaväg Mölndal NA",12.0035262,57.6497758,FALSE,FALSE,FALSE,FALSE,,22,22
64508d0d60ec9387ca94fda3,Volvo Cars PVÖL - John Bunyans väg 4 GÖTEBORG VÄSTRA GÖTALAND,11.868108,57.73337050000001,TRUE,FALSE,FALSE,FALSE,,3.7,3.7
5df8bc27f551f100130ed1ce,Åbyvägen 12 Mölndal NA,12.0035404,57.64910519999999,FALSE,FALSE,FALSE,FALSE,,22,22
5bc36aebc91426001057857d,Transportgatan 21 Gothenburg Västra Götalands län,12.0012022,57.7714064,TRUE,FALSE,FALSE,TRUE,,0,50
5bc330d36ac45700109a02c0,Gustaf Larsons väg Göteborg VÄSTRA GÖTALAND,11.8628221,57.726937,TRUE,TRUE,TRUE,FALSE,,11,11
657547b07194eb27475e7f59,Ytterhamnsvägen 1 GÖTEBORG VÄSTRA GÖTALAND,11.8582305,57.7026952,TRUE,FALSE,FALSE,TRUE,,350,350
657ffbb47194eb27473248b8,"18, Idrottsvägen Mölndal NA",11.9929207,57.6474161,FALSE,FALSE,FALSE,FALSE,,22,22
657ffbb47194eb27473248a7,"18, Idrottsvägen Mölndal NA",11.9929207,57.6474161,FALSE,FALSE,FALSE,FALSE,,22,22
64508d0e60ec9387ca94ffb0,Gustaf larssons väg 1 NA NA,12.1155371,57.9508766,TRUE,FALSE,FALSE,FALSE,,11,22
6344d002f59d7400259f8f3f,Jolengatan 1 Mölndal Västra Götalands län,11.9854191,57.6461161,TRUE,FALSE,FALSE,TRUE,,43,150
5bc330c26ac457001099f4f5,Volvo Jakobs Väg Göteborg VÄSTRA GÖTALAND,11.8624054,57.7287327,TRUE,TRUE,TRUE,FALSE,,11,11
5bc330dc6ac45700109a0884,"1, Jolengatan Mölndal NA",11.9854191,57.6461161,TRUE,TRUE,TRUE,TRUE,,43,50
628aec1165a5e7c65b6ff48b,Jolengatan 1 Mölndal VÄSTRA GÖTALAND,11.9854191,57.6461161,TRUE,TRUE,TRUE,TRUE,,150,150
5bc32e836ac457001098cac2,"3, Jolengatan Mölndal VÄSTRA GÖTALAND",11.983623,57.6458282,TRUE,TRUE,TRUE,TRUE,,22,50
6344d003f59d7400259f908c,Transportgatan 6 Gothenburg Västra Götalands län,11.9977683,57.7714229,TRUE,FALSE,FALSE,TRUE,,22,150
64bcea067194eb2747b09a55,"Gustaf Larsons väg 15, Markplan  GÖTEBORG VÄSTRA GÖTALAND",11.8611852,57.7277147,TRUE,FALSE,FALSE,FALSE,,22,22
64508d2160ec9387ca951548,Hängpilsgatan 6 VÄSTRA FRÖLUNDA VÄSTRA GÖTALAND,11.8791085,57.6704238,TRUE,FALSE,FALSE,FALSE,,11,11
6575479a7194eb27475e7e76,Östergärde industriväg 1 GÖTEBORG VÄSTRA GÖTALAND,11.8811058,57.7486607,TRUE,FALSE,FALSE,FALSE,,11,11
5bc330336ac457001099cf6c,Transportgatan Hisings backa VÄSTRA GÖTALAND,11.9977477,57.7703854,TRUE,TRUE,TRUE,TRUE,,22,50
64508d1060ec9387ca950385,Gustav Larssons Väg - Hisingen  GÖTEBORG VÄSTRA GÖTALAND,11.8628221,57.726937,TRUE,FALSE,FALSE,FALSE,,11,11
657547a57194eb27475e7ec2,Amazonvägen 10 GÖTEBORG VÄSTRA GÖTALAND,11.8550148,57.7220197,TRUE,FALSE,FALSE,FALSE,,22,22
5ca4a8d8ad356b0011f0ba04,"80, Södra Bergsgårdsgärdet Angered VÄSTRA GÖTALAND",12.0212049,57.7690456,TRUE,TRUE,TRUE,FALSE,,22,22
64508d1160ec9387ca95072d,Assar Gabrielssonsväg 9 GÖTEBORG VÄSTRA GÖTALAND,11.8572668,57.72368469999999,TRUE,FALSE,FALSE,FALSE,,11,22
5bc332006ac45700109a9a3d,Assar Gabrielssons väg Göteborg VÄSTRA GÖTALAND,11.856568,57.7234628,TRUE,TRUE,TRUE,FALSE,,11,11
63db306f88ba44ee75e46b2e,Transportgatan 8 Hisings Backa NA,11.9987565,57.77265319999999,FALSE,FALSE,FALSE,TRUE,,43,50
5c863ddd73b0cc0010d99245,Transportgatan 8 Hisings Backa NA,11.9987565,57.77265319999999,FALSE,FALSE,FALSE,TRUE,,43,50
5bc32f896ac4570010996144,"1, Frölunda torg Västra frölunda VÄSTRA GÖTALAND",11.9117117,57.6526057,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
64508d1160ec9387ca9506f1,Volvo Cars - VB - Gustaf Larssons väg 28 GÖTEBORG VÄSTRA GÖTALAND,11.8569019,57.72496700000001,TRUE,FALSE,FALSE,FALSE,,11,11
64bcea077194eb2747b09ab9,Volvo Cars - VHK - Amazonvägen 10 GÖTEBORG VÄSTRA GÖTALAND,11.8547848,57.7217655,TRUE,FALSE,FALSE,FALSE,,22,22
64508d0f60ec9387ca95015a,Volvo Cars - PVD - Jakobs väg 17 GÖTEBORG VÄSTRA GÖTALAND,11.8583872,57.72811,TRUE,FALSE,FALSE,FALSE,,11,11
641934c860ec9387ca4b8243,Axel Adlers gata 2  VÄSTRA FRÖLUNDA VÄSTRA GÖTALAND,11.9340539,57.64769589999999,TRUE,FALSE,FALSE,FALSE,,11,11
657547da7194eb27475e8107,Lunnagårdsgatan 4 MÖLNDAL VÄSTRA GÖTALAND,11.9837573,57.64350090000001,TRUE,FALSE,FALSE,TRUE,,100,100
5bc32f906ac4570010996705,"1, Axel Adlers gata Västra frölunda VÄSTRA GÖTALAND",11.9330657,57.64756309999999,TRUE,TRUE,TRUE,FALSE,,3.6,22
604fdb2ad15e75001803c63f,Bärnstensgatan 3 Västra frölunda VÄSTRA GÖTALAND,11.8909396,57.66004309999999,TRUE,TRUE,TRUE,FALSE,,22,22
64a3b7d794c250b8c0b9d219,Transportgatan 23 Göteborg Västra Götaland,12.001955,57.7744836,TRUE,FALSE,FALSE,TRUE,,22,200
657547da7194eb27475e80ab,Kontrabasgatan 7 VÄSTRA FRÖLUNDA VÄSTRA GÖTALAND,11.8988565,57.6565197,TRUE,FALSE,FALSE,FALSE,,11,11
657547a57194eb27475e7f15,Östra Sörredsvägen 4 GÖTEBORG VÄSTRA GÖTALAND,11.849466,57.71564910000001,TRUE,FALSE,FALSE,FALSE,,11,11
5bc32e826ac457001098c9c7,Frölunda torg Västra frölunda VÄSTRA GÖTALAND,11.908973,57.6511063,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
5bc3312f6ac45700109a3bb1,"2C, Lergöksgatan Västra frölunda VÄSTRA GÖTALAND",11.9027743,57.65477790000001,TRUE,TRUE,TRUE,FALSE,,11,11
64508d0e60ec9387ca94ff54,Volvo Cars - PVS - Gunnar Engellaus väg 19 GÖTEBORG VÄSTRA GÖTALAND,11.855222,57.72834779999999,TRUE,FALSE,FALSE,FALSE,,11,11
64bce9fb7194eb2747b09921,Transportgatan 23 HISINGS BACKA VÄSTRA GÖTALAND,12.0016038,57.7691209,TRUE,FALSE,FALSE,TRUE,,0,150
641934c860ec9387ca4b81b9,Näverlursgatan 36  VÄSTRA FRÖLUNDA VÄSTRA GÖTALAND,11.9108596,57.6513861,TRUE,FALSE,FALSE,FALSE,,22,22
5bc32fdf6ac4570010999dcb,"32B ,Aminogatan MÖLNDAL VÄSTRA GÖTALAND",11.9940036,57.64314629999999,TRUE,TRUE,TRUE,FALSE,,22,22
5bc32fea6ac457001099a421,Askims industriväg Askim VÄSTRA GÖTALAND,11.944207,57.6437921,TRUE,TRUE,TRUE,FALSE,,3.6,20
64508d0e60ec9387ca94fed7,Gunnar Engellaus Väg 21 GÖTEBORG VÄSTRA GÖTALAND,11.8556933,57.72935200000001,TRUE,FALSE,FALSE,FALSE,,11,11
64508d0f60ec9387ca9502bc,Volvo Cars - PVS - Gunnar Engellaus väg 19 GÖTEBORG VÄSTRA GÖTALAND,11.855222,57.72834779999999,TRUE,FALSE,FALSE,FALSE,,11,11
5bc330da6ac45700109a078c,Gunnar Engellaus Väg Göteborg VÄSTRA GÖTALAND,11.8528163,57.7267465,TRUE,TRUE,TRUE,FALSE,,11,11
5e4ec2d76b392c0012283ea2,Bondegärdet Angered VÄSTRA GÖTALAND,12.0262996,57.7704756,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
5bc331ea6ac45700109a8f0e,Röra Byväg Göteborg VÄSTRA GÖTALAND,11.8559355,57.7323561,TRUE,TRUE,TRUE,FALSE,,11,11
5bc331fb6ac45700109a97f7,"99, Marconigatan Västra frölunda VÄSTRA GÖTALAND",11.9139626,57.64955459999999,TRUE,TRUE,TRUE,TRUE,,22,50
64508d0e60ec9387ca94fe60,Gunnar Engellaus väg 20 GÖTEBORG VÄSTRA GÖTALAND,11.8526575,57.7301651,TRUE,FALSE,FALSE,FALSE,,11,11
64508d1460ec9387ca9510ac,Östra Sörredsvägen 2 GÖTEBORG VÄSTRA GÖTALAND,11.8487213,57.7163698,TRUE,FALSE,FALSE,FALSE,,11,11
5e4ec39f6b392c001228418e,"32, Aminogatan Mölndal VÄSTRA GÖTALAND",11.9946363,57.6420064,TRUE,TRUE,TRUE,TRUE,,150,150
5bea4f864405f90018e1a08a,"99, Marconigatan Västra frölunda VÄSTRA GÖTALAND",11.9139626,57.64955459999999,TRUE,TRUE,TRUE,FALSE,,22,22
65374f857194eb2747b176b6,"Näsetvägen 1, Västra Frölunda Västra Frölunda NA",11.9165523,57.64889760000001,TRUE,FALSE,FALSE,TRUE,,60,300
64508d0d60ec9387ca94fd33,LA1 - Stenbyvägen -  GÖTEBORG VÄSTRA GÖTALAND,13.0077954,58.0798621,TRUE,FALSE,FALSE,FALSE,,11,11
5fb04bdef9bf800011f70452,Argongatan 2C Mölndal NA,12.0160596,57.6441265,FALSE,FALSE,FALSE,FALSE,,22,22
64508d1160ec9387ca950700,Gunnar Engellaus väg 1 GÖTEBORG VÄSTRA GÖTALAND,11.8489799,57.7247135,TRUE,FALSE,FALSE,FALSE,,11,11
6184a2bab5cf471df4a6d0fb,"26, Aminogatan  Mölndal NA",11.9976197,57.6421249,FALSE,FALSE,FALSE,TRUE,,320,320
650bdd197194eb2747e56dda,"2C, Argongatan Mölndal NA",12.0160596,57.6441265,FALSE,FALSE,FALSE,FALSE,,22,22
5bc330b66ac457001099ecef,"2, Hantverksvägen Askim VÄSTRA GÖTALAND",11.9494546,57.6425412,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
5ddd0da809ad0c00129114ea,Datavägen 24 Askim VÄSTRA GÖTALAND,11.9578132,57.64086519999999,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
64508d1360ec9387ca950be3,Huggåsvägen 5 GÖTEBORG VÄSTRA GÖTALAND,11.846971,57.7177233,TRUE,FALSE,FALSE,FALSE,,11,22
64508d0d60ec9387ca94fc70,Stora Parkeringen - Stenebyvägen -  GÖTEBORG VÄSTRA GÖTALAND,11.8914426,57.7551672,TRUE,FALSE,FALSE,FALSE,,3.7,3.7
5bc32efd6ac45700109915d6,"1, Gunnar Engellaus väg Göteborg VÄSTRA GÖTALAND",11.8489799,57.7247135,TRUE,TRUE,TRUE,FALSE,,7.4,7.4
64508d0c60ec9387ca94fc2e,LA-Porten - Volvo Lastvagnar Tuvefabriken -  GÖTEBORG VÄSTRA GÖTALAND,11.8906333,57.7590443,TRUE,FALSE,FALSE,FALSE,,11,11
64508d2360ec9387ca951769,Topasgatan 1d VÄSTRA FRÖLUNDA VÄSTRA GÖTALAND,11.9166069,57.6469158,TRUE,FALSE,FALSE,TRUE,,0,150
628aebf365a5e7c65b6fcaa0,"15A, Datavägen Askim VÄSTRA GÖTALAND",11.9520306,57.6404028,TRUE,TRUE,TRUE,FALSE,,22,22
64f17eed7194eb2747438222,"21, Aminogatan Solhem NA",NA,NA,FALSE,FALSE,FALSE,FALSE,,22,22
64bcea067194eb2747b09a12,Röra Byväg 7 GÖTEBORG VÄSTRA GÖTALAND,11.8513882,57.73341010000001,TRUE,FALSE,FALSE,FALSE,,11,11
64508d2560ec9387ca95183b,Hantverksvägen 15 NA NA,15.7883492,60.0138454,TRUE,FALSE,FALSE,FALSE,,3.7,22
64508d2460ec9387ca95181c,Ekonomivägen 1 ASKIM VÄSTRA GÖTALAND,11.9434815,57.64106890000001,TRUE,FALSE,FALSE,FALSE,,22,22
64508d2560ec9387ca95182c,Stora Åvägen 1 ASKIM VÄSTRA GÖTALAND,11.9426884,57.6409058,TRUE,FALSE,FALSE,FALSE,,11,11
5bc330b86ac457001099ee07,"15, Datavägen Askim VÄSTRA GÖTALAND",11.952231,57.639669,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
64508d2660ec9387ca951b70,Ekonomivägen 5 ASKIM VÄSTRA GÖTALAND,11.9447993,57.6401791,TRUE,FALSE,FALSE,FALSE,,22,22
6575c26c7194eb27479ac55c,"2, Kikåsleden Mölndal NA",12.0499736,57.65108670000001,FALSE,FALSE,FALSE,FALSE,,22,22
64508d1060ec9387ca9503e2,Volvo Cars - CH P-hus Plan 2 - Gullkullen 2 GÖTEBORG VÄSTRA GÖTALAND,11.8468551,57.727113,TRUE,FALSE,FALSE,FALSE,,11,11
63eb08515d6a36cef78b2b2c,Karossvägen  GÖTEBORG VÄSTRA GÖTALAND,11.8442819,57.7229955,TRUE,FALSE,FALSE,FALSE,,11,11
64508d1060ec9387ca950670,VAKVN - Pressvägen - 2 GÖTEBORG VÄSTRA GÖTALAND,11.8449969,57.725356,TRUE,FALSE,FALSE,FALSE,,11,11
64508d1360ec9387ca950eb9,Volvo Cars - TC - Montörsvägen -  GÖTEBORG VÄSTRA GÖTALAND,11.8382933,57.7168441,TRUE,FALSE,FALSE,FALSE,,11,11
6575c26c7194eb27479ac56a,"4, Kikåsleden Mölndal NA",12.0487029,57.649632,FALSE,FALSE,FALSE,FALSE,,22,22
64f17eee7194eb27474382a7,"10, Möbelgatan Mölndal NA",12.028159,57.6430964,FALSE,FALSE,FALSE,FALSE,,22,22
64508d1260ec9387ca95090f,Volvo Cars - TJA - Monteringsvägen -  GÖTEBORG VÄSTRA GÖTALAND,11.842504,57.7202877,TRUE,FALSE,FALSE,FALSE,,11,11
64508d1260ec9387ca95097e,Fasadvägen null  GÖTEBORG VÄSTRA GÖTALAND,11.8404176,57.7202209,TRUE,FALSE,FALSE,FALSE,,11,11
64bcea077194eb2747b09b48,TB1 1 GÖTEBORG VÄSTRA GÖTALAND,11.8401718,57.7188507,TRUE,FALSE,FALSE,FALSE,,11,11
5bc331ea6ac45700109a8ed9,"43, Turkosgatan Västra frölunda VÄSTRA GÖTALAND",11.8965861,57.6486896,TRUE,TRUE,TRUE,FALSE,,11,11
64508d2160ec9387ca951553,Boråsvägen 8 MÖLNLYCKE VÄSTRA GÖTALAND,12.0902379,57.66983759999999,TRUE,FALSE,FALSE,TRUE,,43,50
64508d2560ec9387ca95184e,Entreprenörsstråket 10 MÖLNDAL VÄSTRA GÖTALAND,12.0263247,57.64001520000001,TRUE,FALSE,FALSE,FALSE,,11,11
5ddd0e3309ad0c0012911fc7,"5, Neongatan Mölndal VÄSTRA GÖTALAND",12.0179058,57.63892119999999,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
64bcea067194eb2747b09a36,TLE parkering pressvägen 9 GÖTEBORG VÄSTRA GÖTALAND,11.8439022,57.72686919999999,TRUE,FALSE,FALSE,FALSE,,11,11
64bcea327194eb2747b09ef7,Nordsjön 27 GÖTEBORG VÄSTRA GÖTALAND,11.8373117,57.69312180000001,TRUE,FALSE,FALSE,FALSE,,11,22
5bc3312c6ac45700109a3975,"11, Taljegårdsgatan Mölndal VÄSTRA GÖTALAND",12.0216484,57.6376612,TRUE,TRUE,TRUE,FALSE,,11,11
657547a57194eb27475e7f01,Materialvägen null  GÖTEBORG VÄSTRA GÖTALAND,11.8347029,57.7150917,TRUE,FALSE,FALSE,FALSE,,11,11
5ddd0f6309ad0c00129128a4,"1-11, Talattagatan Västra frölunda VÄSTRA GÖTALAND",11.8507676,57.6687382,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
64bcea327194eb2747b09f13,Nordsjön 15 GÖTEBORG VÄSTRA GÖTALAND,11.8330129,57.6911639,TRUE,FALSE,FALSE,FALSE,,11,11
5bc32fa46ac4570010997364,"24, Talattgatan Västra frölunda VÄSTRA GÖTALAND",11.848922,57.6692573,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
64508d1360ec9387ca950b95,Volvo Cars - TX - Fördelarvägen 10 GÖTEBORG VÄSTRA GÖTALAND,11.828093,57.7186882,TRUE,FALSE,FALSE,FALSE,,11,11
64bcea077194eb2747b09b33,Fabriken TB4  GÖTEBORG VÄSTRA GÖTALAND,11.8303277,57.7202607,TRUE,FALSE,FALSE,FALSE,,11,11
5bc36a6bc914260010574f76,100 Nordatlanten Gothenburg NA,11.8273473,57.69614879999999,TRUE,FALSE,FALSE,FALSE,,22,22
64508d1260ec9387ca9508c3,Volo Cars TU - Fördelarvägen 10 GÖTEBORG VÄSTRA GÖTALAND,11.828093,57.7186882,TRUE,FALSE,FALSE,FALSE,,11,11
5bc330b36ac457001099eabd,"100, Nordatlanten Göteborg VÄSTRA GÖTALAND",11.8273473,57.69614879999999,TRUE,TRUE,TRUE,FALSE,,22,22
64508d2160ec9387ca9515f0,Tallspinnarevägen -  MÖLNLYCKE VÄSTRA GÖTALAND,12.1016723,57.6647498,TRUE,FALSE,FALSE,FALSE,,22,22
64bcea317194eb2747b09ecd,Godsgatan 6 GÖTEBORG VÄSTRA GÖTALAND,11.8204813,57.69922709999999,TRUE,FALSE,FALSE,FALSE,,22,22
64508d2060ec9387ca951499,Arendal Skans 4 GÖTEBORG VÄSTRA GÖTALAND,11.8195273,57.6963749,TRUE,FALSE,FALSE,FALSE,,11,11
64508d0d60ec9387ca94fd99,Arenavägen 22 PARTILLE VÄSTRA GÖTALAND,12.1232203,57.7408327,TRUE,FALSE,FALSE,FALSE,,11,11
5e4ec3266b392c00122840b6,"124, Marholmsvägen Askim VÄSTRA GÖTALAND",11.9205965,57.62822860000001,TRUE,TRUE,TRUE,FALSE,,11,11
5bc32fc86ac4570010998e11,"2, Kabelvägen Mölnlycke VÄSTRA GÖTALAND",12.1157921,57.66829130000001,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
64508d2260ec9387ca95167b,Kyrkvägen 45 MÖLNLYCKE VÄSTRA GÖTALAND,12.1064521,57.65858739999999,TRUE,FALSE,FALSE,FALSE,,22,22
64508d2160ec9387ca95156d,Solstensgärdet 44 MÖLNLYCKE VÄSTRA GÖTALAND,12.117892,57.66855959999999,TRUE,FALSE,FALSE,FALSE,,22,22
5bc330b56ac457001099ec3b,"66, Gamla Kronvägen Partille VÄSTRA GÖTALAND",12.112475,57.7413811,TRUE,TRUE,TRUE,TRUE,,22,50
