deso,regso,nodes,avg_accessibility,avg_dijk_dist,avg_euc_dist,area_m2,Median income tkr,pop,total_households,swedish,foreign,middle_school,gymnasium,post_gymnasium_less_than_3,post_gymnasium_more_than_3,education_missing,hyresrätt,bostadsrätt,äganderätt,bilar_i_trafik,cars_per_household
1480C3320,Kortedala  södra,95,1.2214482111026055,596.470676925323,0.007029222286822538,363347.97466166166,321.6,1747,787,0.5397824842587292,0.46021751574127073,0.12146596858638743,0.3612565445026178,0.16230366492146597,0.3308900523560209,0.024083769633507852,0.818069306930693,0.03217821782178218,0.14975247524752475,479,0.6086404066073697
1480C1850,Johanneberg Chalmers,187,1.2212051796315337,581.1096157256518,0.003652024872685128,369562.4968029738,291.3,2407,1554,0.7536352305774824,0.24636476942251764,0.023731587561374796,0.16775777414075285,0.20621931260229132,0.5490998363338789,0.05319148936170213,0.724477958236659,0.27552204176334105,0,516,0.33204633204633205
1480C3970,Lövgärdet,96,1.22080730150389,634.6150289676449,0.017773638477031804,1844926.594844335,252.4,1633,614,0.16350275566442132,0.8364972443355787,0.2576530612244898,0.40433673469387754,0.14540816326530612,0.12244897959183673,0.07015306122448979,0.7424960505529226,0,0.2575039494470774,427,0.6954397394136808
1480C3000,Kvillebäcken Björlandavägen,104,1.2201778161704098,587.5244841306335,0.0034337253386038445,304547.0109620234,347,1676,901,0.5596658711217184,0.4403341288782816,0.061895551257253385,0.27176015473887816,0.1827852998065764,0.43036750483558994,0.05319148936170213,0.41376146788990825,0.38440366972477064,0.2018348623853211,421,0.4672586015538291
1480C1430,Kaverös,40,1.2186112324003318,599.0310571002078,0.003042020345521548,153753.516623922,357.1,1601,814,0.7239225484072455,0.27607745159275454,0.04079254079254079,0.2400932400932401,0.19230769230769232,0.506993006993007,0.019813519813519812,0.01182033096926714,0.9881796690307328,0,514,0.6314496314496314
1480C2970,Svartedalen östra,88,1.2184454748000724,619.0563131483193,0.014403220494462863,420267.6252239752,329.4,2662,1332,0.3854244928625094,0.6145755071374907,0.11425061425061425,0.3759213759213759,0.1511056511056511,0.32186732186732187,0.036855036855036855,0.8823953823953824,0.11544011544011544,0.0021645021645021645,624,0.46846846846846846
1480C1270,Tofta,170,1.2151308075535763,705.5239339208013,0.003079742345810129,600696.5679922735,268,1633,897,0.5511328842620943,0.4488671157379057,0.17302452316076294,0.4332425068119891,0.1553133514986376,0.2220708446866485,0.01634877384196185,0.8703703703703703,0.12962962962962962,0,469,0.5228539576365663
1480C1780,Kungsladugård Älvsborgsgatan,46,1.2123955125915515,656.4964562078849,0.005159374951184623,178093.92144057612,353.5,2044,1099,0.8317025440313112,0.16829745596868884,0.0631911532385466,0.2527646129541864,0.21958925750394945,0.4589257503949447,0.005529225908372828,0.7982758620689655,0.20172413793103447,0,483,0.4394904458598726
1480C2490,Stampen östra,11,1.2123248803918996,655.6717771247648,0.0022174485729215348,44035.836912063365,393.4,1833,1041,0.6939443535188216,0.3060556464811784,0.04078164825828377,0.2812234494477485,0.19541206457094307,0.45964316057774,0.022939677145284623,0.42792792792792794,0.5720720720720721,0,431,0.4140249759846302
1480C2840,Kålltorp Vidkärr,59,1.2119269325585442,662.531982684409,0.0037760891427927774,233055.58463671798,379.5,2309,1272,0.7566045907319185,0.24339540926808143,0.03838245373543523,0.2686771761480466,0.19465387251542152,0.4612748457847841,0.037011651816312545,0.5334805003679176,0.4451802796173657,0.021339220014716703,601,0.4724842767295597
1480C2760,Redbergslid,47,1.2097521138036202,681.5895506482325,0.005019523437267371,114202.11022152459,398.9,1314,656,0.8508371385083714,0.1491628614916286,0.0407911001236094,0.22867737948084055,0.20024721878862795,0.5142150803461063,0.016069221260815822,0.40086830680173663,0.5774240231548481,0.02170767004341534,327,0.49847560975609756
1480C3380,Kortedala sydöstra,81,1.2094962035930557,689.4989227706353,0.003382752514995045,309395.3615061383,227.2,2007,1065,0.3183856502242152,0.6816143497757847,0.20254237288135593,0.3855932203389831,0.1669491525423729,0.2076271186440678,0.03728813559322034,0.9780666125101544,0.021933387489845652,0,384,0.36056338028169016
1480C3160,Brunnsbo norra,1062,1.2080859408690707,825.5214160026718,0.00759607874668963,2822711.292485332,360.5,2627,936,0.5074229158736201,0.4925770841263799,0.07879656160458452,0.330945558739255,0.17406876790830947,0.3674785100286533,0.04871060171919771,0.2872340425531915,0.014893617021276596,0.6978723404255319,958,1.0235042735042734
1480C2150,Masthugget övre Bangatan,36,1.2074469753796246,710.0815778959003,0.004326110086094583,151381.00766478482,315,1819,1078,0.7575590984057174,0.24244090159428258,0.04331087584215592,0.20596727622714148,0.21751684311838307,0.4937439846005775,0.03946102021174206,0.6313088109495295,0.3686911890504705,0,382,0.35435992578849723
