from_node,to_node,time,distance
33498,54758,5.863421289920838,3593.68301935939
33499,54758,5.817627648645463,3570.7861987217
33500,54758,5.6255547245161965,3474.74973665707
33501,54758,5.394973825261695,3359.45928702982
33502,54758,7.705632454869838,5235.61483087106
33503,54758,16.31492204074453,11753.0640096293
33504,54758,16.285781671226335,11738.4938248702
33505,54758,2.2192843446070083,1104.81621114647
33506,54758,2.407852345433162,1197.21453155129
33507,54758,2.2427911562855884,1116.33454886897
33508,54758,3.6515886460003615,1750.03562969687
33509,54758,3.702370376386581,1775.42649488998
33510,54758,2.432350584410388,1209.21866865013
33511,54758,3.214735754788349,1588.38151326811
33512,54758,3.2726855212715216,1617.3563965097
33513,54758,8.364744423987409,4171.13589753074
33514,54758,8.631505988757038,4304.51667991555
33515,54758,6.848330339152816,3415.40482271449
33516,54758,3.3205611374819184,1655.45460758392
33517,54758,3.5591736970346846,1774.76088736031
33518,54758,3.600685469670024,1795.51677367798
33519,54758,3.661950642309273,1826.1493599976
33520,54758,6.109045400629247,3041.5239182871
33521,54758,7.232577384011807,3667.88623730929
33522,54758,7.020559576224812,3519.4737718584
33523,54758,8.284323735335596,4311.1851396441
33524,54758,7.863219569955865,4058.52264041626
33525,54758,7.369419853444288,3778.38768209497
33526,54758,7.7735580536595466,4020.87060222413
33527,54758,8.388533826017154,4389.85606563869
33528,54758,10.129412218167761,5502.09855882941
33529,54758,16.63115330766665,9625.99261044871
33530,54758,16.613854397641912,9617.51614453659
33531,54758,16.417190966189388,9519.41434047942
33532,54758,16.496900045720903,9559.26888024518
33533,54758,16.51841975392652,9570.02873434799
33534,54758,16.59086323073218,9606.25047275082
33535,54758,16.610709617615214,9616.17366619234
33536,54758,15.117955191921777,8559.08937422649
33537,54758,15.390144100490662,8695.18382851093
33538,54758,15.213223515454048,8788.46075079643
33539,54758,15.242164419557012,8802.64179380688
33540,54758,15.26423515190766,8813.4564526587
33541,54758,15.228115747166282,8795.75794433543
33542,54758,15.192372045607312,8778.24353057153
33543,54758,15.151700389938155,8758.31441929364
33544,54758,16.50440106525991,9612.58089093059
33545,54758,16.865198282370685,9792.97949948598
33546,54758,17.02625555635321,9873.50813647724
33547,54758,16.859806494916967,10719.5618258711
33548,54758,16.598898413809057,10615.198593428
33549,54758,24.549846481999555,15095.1376195001
33550,54758,24.506318529269496,15073.373643135
33551,54758,23.61393071822967,14627.1797376151
33552,54758,23.670770541047897,14655.5996490242
33553,54758,23.696875854058547,14668.6523055296
33554,54758,23.708377097680273,14674.4029273404
33555,54758,23.711355701573968,14675.8922292873
33556,54758,23.767523470569223,14703.9761137849
33557,54758,23.887491419283908,14763.9600881422
33558,54758,23.95387121027107,14797.1499836358
33559,54758,23.959913051634427,14800.1709043175
33560,54758,24.068450869521236,14854.4398132609
33561,54758,24.157878829500408,14899.1537932505
33562,54758,24.230803596904654,14935.6161769526
33563,54758,24.252231022559556,14946.3298897801
33564,54758,15.652590504077256,10236.6754295352
33565,54758,15.569435066227538,10203.4132543954
33566,54758,17.07458707436308,10805.4740576496
33567,54758,17.233740376675662,10853.2200483434
33568,54758,11.45517153388401,7026.25671939703
33569,54758,11.675604240733286,7136.47307282166
33570,54758,11.757132332707664,7177.23711880885
33571,54758,11.808581068037904,6208.08725799528
33572,54758,11.73566489658168,6171.62917226717
33573,54758,12.19011162046323,7660.97308069548
33574,54758,11.299734269800656,5953.66385887666
33575,54758,11.789392232911647,6198.49284043215
33576,54758,11.821684185466461,6214.63881670956
33577,54758,11.87825561619796,6242.92453207531
33578,54758,11.911614429859773,6259.60393890622
33579,54758,11.9698212022534,6288.70732510303
33580,54758,11.997596438100992,6302.59494302682
33581,54758,12.071257236788732,6339.42534237069
33582,54758,12.254961752627228,6431.27760028994
33583,54758,16.717673687048702,10905.9277380221
33584,54758,16.854374574510008,10717.3890577083
33585,54758,11.677538903942397,7137.44040442622
33586,54758,11.738248307177365,7167.7951060437
33587,54758,11.771670244118894,7184.50607451447
33588,54758,11.876427990999929,7236.88494795498
33589,54758,11.908739759109702,7253.04083200987
33590,54758,10.956445010084838,6776.89345749744
33591,54758,16.927226298593926,11010.7040437947
33592,54758,14.615892607945273,9635.51596138854
33593,54758,14.208702286499644,9309.76370423204
33594,54758,11.605296639736144,7101.31927232309
33595,54758,18.013070305051894,11385.0312206953
33596,54758,17.558780603413126,11157.8863698759
33597,54758,17.421410495141004,11089.2013157398
33598,54758,17.226732663784045,10991.8624000613
33599,54758,17.134651700009798,10945.8219181742
33600,54758,17.022975097758586,10889.9836170486
33601,54758,19.10378003717948,11920.5392881756
33602,54758,19.13077461084715,11933.7666292728
33603,54758,16.195997394883005,9986.00221065039
33604,54758,16.542814690250676,10155.9426853806
33605,54758,16.329937375856105,10055.114266704
33606,54758,17.27198533521253,11014.4887357756
33607,54758,16.765625027382377,10761.3085818605
33608,54758,9.035260452287602,4676.77469968894
33609,54758,19.686083695074505,12252.1229004975
33610,54758,13.830872446023525,9038.84404685239
33611,54758,13.815825976806606,9028.31151840055
33612,54758,14.92357915974212,8611.67356367417
33613,54758,15.938963927609807,9064.34957472557
33614,54758,16.030806878891998,9109.35262085384
33615,54758,16.030426170316527,9109.16607365186
33616,54758,16.071513553088806,9129.73325939815
33617,54758,15.879333850989761,9034.65674682053
33618,54758,12.12903440277245,7863.1438904945
33619,54758,12.082438742443978,7839.84606033027
33620,54758,12.045376897785395,7821.31513800097
33621,54758,11.967218038035337,7782.23570812594
33622,54758,8.065112912448859,4629.79882649002
33623,54758,8.102449299789189,4648.46702016019
33624,54758,8.140493981510014,4667.4893610206
33625,54758,8.167433235328922,4680.95898793005
33626,54758,8.202993730528824,4698.73923553
33627,54758,8.242933730922026,4718.7092357266
33628,54758,8.386466105280228,4790.4754229057
33629,54758,12.623116370956433,8108.66912648312
33630,54758,11.706290518194624,7650.71165887941
33631,54758,11.600261585576856,7598.7574818967
33632,54758,12.023296451270468,7809.21792948103
33633,54758,12.072998120628128,7834.43506512199
33634,54758,12.091951415670186,7844.12643232061
33635,54758,12.117806781993076,7856.74510491528
33636,54758,12.149567300034985,7872.63669337152
33637,54758,12.00854396859261,7802.0950692597
33638,54758,11.868420730803022,7732.12813345655
33639,54758,11.803354495531387,7699.60657823704
